num_links,num_words,has_offer,sender_score,all_caps,is_spam
1,45,0,0.859224977,0,0
1,181,0,0.611115848,1,0
2,160,0,0.914706868,0,0
2,187,0,0.575721273,0,0
1,135,0,0.78690337,0,0
0,198,0,0.654414605,0,0
3,29,0,0.817405782,0,0
2,186,0,0.531043247,0,0
1,109,0,0.64448855,0,0
3,151,0,0.689472642,0,0
1,101,1,0.485097636,0,0
2,118,0,0.578475923,0,0
3,130,0,0.372074832,0,0
1,199,0,0.775434048,0,0
0,174,1,0.858841142,0,0
0,27,0,0.421721675,0,0
0,130,0,0.465774324,0,0
0,32,0,0.508237692,0,0
3,193,0,0.445327573,0,0
1,105,0,0.779871121,1,0
3,55,0,0.561635228,0,0
0,190,0,0.750039595,0,0
2,113,1,0.550496569,0,0
1,182,1,0.631922979,0,0
1,198,0,0.907698456,0,0
0,82,0,0.468900617,0,0
0,128,1,0.587629243,0,0
1,87,0,0.783532705,0,0
2,160,1,0.636296163,0,0
1,194,1,0.737730971,0,0
1,153,0,0.700347271,0,0
1,165,0,0.398653312,0,0
0,137,0,0.979816556,0,0
5,27,0,0.680132713,0,0
1,188,1,1,0,0
3,80,0,0.767615637,0,0
1,167,0,0.963332206,0,0
1,75,0,0.904455265,1,0
1,141,0,0.945776385,0,0
0,115,0,0.65544292,0,0
1,149,0,1,1,0
0,124,0,0.605600659,0,0
4,179,1,0.772537677,0,1
2,142,0,0.872626246,0,0
1,41,0,1,0,0
1,60,0,0.918786387,0,0
3,128,1,0.594783735,0,1
1,157,0,0.753871442,0,0
1,186,0,0.430738494,0,0
1,64,0,0.993984345,1,0
3,24,0,0.074643757,0,1
1,31,1,0.665503426,0,0
0,51,0,1,0,0
0,139,0,0.851956601,0,0
1,187,1,0.797955806,0,1
1,37,1,0.461638424,0,0
2,83,0,0.966167888,0,0
1,106,0,0.517116306,0,0
1,148,1,0.51877182,0,0
2,136,1,0.965817366,0,0
3,189,1,0.510469402,0,1
0,101,0,0.407304844,0,0
2,113,0,0.507190293,0,0
1,185,0,0.737835403,0,0
1,164,0,0.599505953,0,0
2,47,0,1,0,0
1,41,0,0.706839243,0,0
1,65,0,0.45196343,0,0
0,57,0,0.326400551,0,0
1,51,0,0.880094929,0,0
2,74,0,0.76004977,0,0
0,108,0,0.821675571,0,0
1,131,1,0.61461276,0,1
1,156,1,0.730839834,0,0
3,197,0,0.93812911,0,0
1,56,1,0.701106294,0,0
0,84,0,0.470540993,0,0
2,112,1,0.844555501,0,0
0,98,0,0.630209446,0,0
3,191,0,0.893239247,1,0
3,79,0,0.705094352,0,0
0,176,0,0.872363322,0,0
1,104,0,0.801404209,0,0
1,82,1,0.959603752,0,0
0,95,0,0.892415056,0,0
1,45,0,0.439038333,0,0
2,64,1,0.325273613,0,0
1,114,0,0.684609212,0,0
4,54,0,0.82036443,0,0
4,97,0,0.554931905,0,0
2,138,1,0.789131661,0,0
4,26,0,0.780704782,0,0
4,72,1,0.685402854,0,1
2,60,0,0.573071558,0,0
2,23,0,0.496125009,1,0
2,21,0,1,0,0
1,54,0,0.275855005,1,0
2,180,1,0.452231462,0,0
1,124,0,1,0,0
0,197,1,0.493396134,0,0
1,160,0,0.58747185,0,0
1,134,0,0.83601482,0,0
1,134,0,0.796214065,0,0
4,26,1,0.788612446,0,1
1,143,0,0.999079976,0,0
1,58,0,0.508390406,0,0
3,130,0,0.734991519,0,0
1,110,0,0.689260624,0,0
0,68,0,0.524194149,0,0
0,150,0,0.720750323,0,0
2,36,0,0.812068189,0,0
2,172,1,0.816977037,0,0
2,145,1,0.913887221,0,0
2,161,0,0.691997557,0,0
1,24,1,0.498526431,0,0
0,102,0,0.423184308,0,0
2,180,1,0.607717774,0,0
2,70,0,0.429467506,0,0
4,141,0,0.557858788,0,0
0,36,1,0.463636493,0,0
0,145,1,0.569036903,0,0
1,80,0,1,0,0
1,110,1,0.675331002,0,0
1,50,0,1,0,0
3,34,1,0.783534925,0,1
3,123,0,0.575515054,0,0
2,59,0,0.675340883,0,0
1,84,1,0.369863609,0,1
1,39,0,0.633780075,0,0
1,181,0,0.437832842,0,0
1,84,0,0.81971047,0,0
2,51,1,0.613021741,0,0
2,169,0,0.639277566,0,0
5,81,0,0.616413077,0,0
2,192,1,0.879678768,0,0
1,30,1,0.522032852,0,0
0,180,0,0.508831819,0,0
3,57,1,0.768519359,0,1
1,84,0,0.917265604,0,0
1,57,1,0.766255736,1,0
3,32,0,1,0,0
0,195,1,0.513149073,0,0
1,43,0,0.266688504,1,0
3,55,0,0.797446066,0,0
0,167,0,0.669342697,0,0
3,62,0,0.794312753,0,0
1,128,0,0.871275088,0,0
5,118,0,0.394929376,0,0
1,62,1,0.642659635,0,0
1,103,1,0.817212113,0,0
3,123,0,0.751097431,0,0
1,134,0,0.664799125,0,0
2,65,1,0.847650116,0,0
5,81,0,0.899329495,1,0
2,133,1,0.289763797,0,1
2,124,1,1,0,0
3,173,1,0.455441006,0,1
2,48,0,0.819088536,0,0
4,188,0,0.633879873,0,0
1,34,1,0.9509863,0,0
4,141,0,0.844212997,0,0
0,120,1,0.817865659,0,0
2,38,0,0.744397866,0,0
0,139,1,0.592536415,0,0
1,100,0,0.501982399,0,0
3,115,0,0.423390804,0,0
0,47,1,0.574861849,0,0
2,162,1,0.882426314,0,0
1,72,0,0.499615304,1,0
2,61,0,0.941803748,0,0
2,175,0,0.494838387,0,0
4,92,1,0.667122271,0,1
2,110,0,0.79021966,0,0
1,38,1,0.905308157,0,0
1,96,1,0.62668113,0,0
3,149,0,0.796249722,0,0
2,165,0,0.742514331,0,0
0,187,1,0.650044228,0,0
3,155,0,0.492262596,0,0
4,156,0,0.788008943,0,0
0,135,0,0.705572613,0,0
0,168,0,0.636091275,1,0
0,111,1,0.722955132,0,0
1,63,0,0.814231149,0,0
2,79,0,0.364025161,0,0
2,90,0,0.590748953,0,0
2,178,1,0.505162999,0,0
1,136,0,0.52029513,0,0
1,145,0,0.542219328,0,0
4,160,0,0.919682327,0,0
5,64,0,0.766648394,1,1
3,21,0,0.480006694,0,0
0,181,1,0.737164908,0,0
1,81,1,0.785644087,1,1
2,66,0,0.628260546,0,0
1,21,0,0.442535153,0,0
1,56,0,0.482278008,0,0
3,99,1,0.382767596,0,1
0,138,0,1,0,0
1,105,0,0.35426676,0,0
1,82,1,0.449158397,0,0
1,75,1,0.6953027,0,0
1,193,0,0.334521349,0,0
1,82,0,0.468229492,0,0
1,27,1,0.722985885,0,0
1,136,0,0.7406402,0,0
2,190,0,0.781943689,0,0
1,109,1,0.843089423,0,0
0,123,0,0.691934268,0,0
2,42,0,0.562225845,0,0
2,163,1,0.791479408,0,0
1,104,0,0.978100677,0,0
1,147,0,0.823528093,0,0
0,123,1,0.527248091,0,0
0,199,0,0.822832807,0,0
1,112,0,0.811841601,0,0
1,56,1,0.452581606,0,0
1,165,0,0.653390456,0,0
0,78,1,0.81332389,0,0
1,148,0,0.93223247,0,0
2,166,0,0.570685557,1,0
0,160,1,0.408545594,0,0
1,52,1,0.801719589,0,0
2,41,1,0.650370163,0,0
1,174,0,0.747933092,0,0
0,197,0,0.738055378,0,0
1,134,0,0.729703536,0,0
2,91,0,0.61728426,0,0
3,69,0,0.881316334,0,0
0,85,1,0.530226738,1,1
4,102,0,0.753060369,0,0
1,43,0,0.778034831,0,0
2,88,0,0.660893571,0,0
3,27,0,0.858649806,0,0
0,167,1,0.606972293,0,0
1,118,1,1,0,0
1,85,0,0.747319736,0,0
4,78,1,0.947662427,0,1
2,66,1,0.877610394,1,0
1,183,1,0.984708518,0,0
1,149,1,0.717616256,0,0
0,185,0,0.925427079,0,0
3,135,0,0.991199494,0,0
1,45,0,0.757599548,0,0
1,167,0,0.560286913,0,0
1,112,0,1,0,0
3,141,1,0.703802185,0,1
2,23,1,0.715716264,0,0
4,84,1,0.754067828,0,1
0,161,0,0.543354613,1,0
3,54,1,0.768026962,1,1
2,136,1,0.769645399,0,0
3,104,0,0.697982119,0,0
0,71,0,0.686682641,0,0
0,42,0,0.655561459,0,0
2,129,0,0.623976295,0,0
1,39,0,0.84531689,0,0
3,109,0,0.758069318,0,0
1,46,1,0.886242296,0,0
1,188,0,0.595704389,0,0
0,183,1,0.925559798,0,0
0,151,0,0.878287839,0,0
2,45,1,0.651417071,0,0
2,127,1,0.566745126,0,0
0,59,0,0.818943603,0,0
2,126,0,0.382798897,0,0
2,103,0,0.616993041,0,0
0,107,1,0.755097543,1,0
1,92,0,0.670036121,0,0
1,101,0,0.485759486,0,0
3,125,0,0.718078225,0,0
2,113,0,0.500239334,1,0
1,22,0,0.752150462,0,0
2,48,0,0.621714028,1,0
0,26,1,0.672309313,0,0
2,172,1,0.535586518,0,0
0,171,0,0.854755379,0,0
1,62,1,0.670788141,0,0
3,25,0,0.552398999,0,0
3,162,0,0.675852943,0,0
1,98,0,1,0,0
4,59,0,0.766961052,0,0
1,142,1,0.915173794,0,0
0,40,0,0.377666407,0,0
1,77,1,0.660526869,0,0
2,128,1,0.500015729,1,0
3,115,0,0.596129603,0,0
2,51,0,0.546689995,0,0
1,31,1,0.957878303,0,0
3,156,0,0.843385919,1,1
1,39,0,0.548922215,0,0
0,162,0,0.607066333,0,0
0,155,0,0.77257199,0,0
1,40,0,0.878122528,0,0
1,64,0,0.908198624,0,0
1,140,1,0.827023876,0,0
0,59,1,1,0,0
3,113,0,0.78535439,0,0
3,114,0,0.61102012,0,0
2,25,0,0.537041529,0,0
3,30,0,0.484093375,0,0
1,83,0,0.458048962,0,0
1,189,0,0.834929716,0,0
0,141,1,1,0,0
1,155,1,0.720948229,0,0
1,74,0,1,1,0
0,145,0,0.705504537,0,0
2,58,0,0.821379241,0,0
1,198,1,0.383539908,0,1
1,74,0,0.862446443,0,0
3,95,0,0.572574485,0,0
1,150,0,0.866120148,0,0
0,190,0,0.956622151,1,0
3,192,0,0.760961128,0,0
2,99,1,0.786648977,0,0
4,147,0,0.723700612,0,0
2,35,0,0.827920956,0,0
0,24,0,1,0,0
0,59,1,0.702298866,0,0
0,86,1,0.73296705,0,0
1,192,0,0.344305242,0,0
0,150,0,0.784412697,0,0
1,178,0,0.543776259,0,0
0,43,1,0.660433236,0,0
0,48,0,0.795476341,1,0
0,145,0,0.376793387,0,0
1,52,0,0.793123081,0,0
1,198,1,0.750228065,0,0
0,99,1,0.840640392,0,0
1,116,0,0.572300468,1,0
0,49,0,0.922513844,0,0
1,80,0,0.760979519,0,0
1,182,0,0.557922969,0,0
3,26,0,0.426111219,0,0
1,153,0,0.591708963,0,0
0,162,0,0.874147505,0,0
0,115,1,0.789102361,0,0
3,85,1,0.270864186,0,1
6,104,0,0.633398055,0,0
2,36,1,0.725073366,1,0
1,38,1,1,0,0
1,33,0,0.957560561,0,0
1,68,1,0.664287382,0,0
1,70,0,0.736231987,0,0
3,53,0,0.427468607,1,1
1,103,0,0.174655652,0,0
0,168,1,0.620614345,0,0
2,195,0,0.900626533,0,0
5,86,0,0.736205181,0,0
3,77,1,0.550193909,0,1
1,97,1,0.882489037,0,0
0,168,0,1,0,0
2,46,0,0.402197708,0,0
0,176,0,0.689486627,0,0
1,156,0,0.593443205,0,0
0,191,0,0.708872399,0,0
2,175,0,0.608774069,0,0
2,185,0,1,0,0
1,34,1,0.676116063,0,0
4,34,0,0.76004265,0,0
4,177,1,0.733532989,0,0
3,51,0,0.4493739,0,0
2,59,1,0.740704466,0,0
2,95,0,0.405595502,0,0
2,110,0,1,0,0
0,21,0,0.880652264,0,0
0,41,1,0.584639809,0,0
0,173,0,0.666618525,0,0
1,187,0,0.905243959,0,0
3,155,0,0.75456135,0,0
1,55,0,0.369690671,0,0
3,173,0,0.733654922,0,0
3,120,1,0.917086388,0,1
1,100,0,0.233244649,0,0
1,140,0,0.727595063,0,0
0,154,1,0.532879562,0,0
0,148,0,0.953494502,0,0
6,179,0,0.609413191,0,0
1,102,0,0.588868423,0,0
2,28,0,0.865543254,0,0
3,78,0,0.520494918,0,0
2,191,0,0.716771338,0,0
1,84,1,0.756224702,0,1
2,168,0,0.66120366,0,0
1,145,0,0.439237071,0,0
1,167,1,0.52567649,0,0
2,196,1,0.673872218,0,0
1,147,0,0.321180989,0,0
3,52,0,0.717093753,0,0
1,165,1,0.647342924,0,0
0,188,0,0.814451302,0,0
0,164,0,0.829909598,0,0
1,139,0,0.475503917,0,0
2,32,0,0.59612447,0,0
2,62,0,0.514440759,0,0
2,132,1,0.594717601,0,0
0,92,0,0.649607155,0,0
5,84,0,0.92394218,0,0
2,170,0,0.580812573,0,0
0,59,0,0.877320722,0,0
2,181,0,0.752054047,0,0
2,55,0,0.977178743,0,0
1,197,0,0.629321526,0,0
1,128,0,0.537309475,0,0
1,137,0,0.728803433,0,0
1,126,1,0.378567815,0,1
1,104,0,0.731529059,0,0
4,111,0,0.813150366,0,0
2,177,0,0.919689621,0,0
1,59,0,0.781217037,0,0
1,159,1,0.671422733,0,0
1,112,0,1,0,0
2,148,0,0.698131383,0,0
0,35,0,0.488281604,0,0
2,116,0,0.693113359,0,0
3,69,0,0.431148328,0,0
1,62,1,0.453235279,0,0
1,106,0,0.748329498,1,0
2,152,0,0.434824936,0,0
3,168,0,0.576672547,0,0
2,84,0,0.466281887,0,0
1,114,0,0.728058007,0,0
1,101,0,0.557633657,0,0
0,168,0,0.80642245,0,0
0,90,0,0.790267494,0,0
1,84,1,0.439128944,0,0
0,42,0,0.884171291,0,0
4,110,1,0.665687098,0,1
2,149,0,0.455100489,0,0
1,181,1,0.774582888,0,0
2,76,0,1,0,0
0,35,0,0.66071615,0,0
0,123,1,0.370368609,0,0
3,103,1,0.884565518,0,1
0,195,0,1,0,0
1,44,0,0.483953708,0,0
4,179,0,0.540857939,0,1
4,64,1,0.707091672,0,1
3,111,0,0.313202217,0,0
0,187,0,1,1,0
1,160,1,0.689840756,0,0
0,24,1,0.708253169,1,0
1,164,0,0.771477005,0,0
1,90,0,0.648340477,0,0
0,157,0,0.596927402,0,0
2,54,0,0.511710775,0,0
0,170,1,0.464355577,1,0
5,163,0,0.781298878,0,0
0,71,0,0.970524309,1,0
5,174,0,0.889991093,0,0
0,162,0,0.642177175,0,0
0,25,1,0.661483597,0,0
1,122,0,1,0,0
0,43,0,0.540258701,1,0
2,106,1,0.366300235,0,1
1,152,1,0.750296135,0,0
1,105,0,0.870501849,0,0
1,112,0,0.202396077,0,0
1,178,1,0.779654336,0,0
3,54,0,0.474332178,0,0
3,117,1,0.41629297,0,1
2,166,0,0.64216473,0,0
1,53,0,0.469034052,0,0
3,148,1,0.345998318,0,1
0,188,1,0.721649891,0,0
3,141,0,0.691136561,1,1
0,72,0,0.35640388,0,0
2,145,1,0.418606841,0,0
1,187,0,0.792997682,0,0
0,81,0,0.805699628,0,0
3,74,0,0.170771615,0,1
0,111,1,0.447291806,0,0
2,137,1,0.683472952,0,0
3,30,0,0.784627624,0,0
2,71,0,0.782162356,0,0
0,45,0,0.820593598,0,0
0,93,1,0.55592244,1,0
2,106,0,0.735577499,1,0
2,67,0,0.621227854,0,0
1,64,0,0.587905612,0,0
3,52,0,0.397689537,0,1
2,97,0,0.759470013,0,0
0,28,0,0.370155244,0,0
1,97,1,0.465897837,0,0
1,124,0,0.837297075,0,0
1,21,1,0.666814685,0,0
0,139,0,0.910304611,0,0
1,135,1,0.632702827,0,0
2,33,0,0.588900901,0,0
0,183,0,0.929396328,0,0
0,54,0,0.619955718,0,0
2,83,1,0.756249873,0,0
1,125,0,0.667532815,0,0
1,172,1,0.724041744,1,0
1,116,0,0.655719089,0,0
2,28,0,0.875588043,0,0
2,62,0,0.713618993,0,0
0,29,0,0.6335611,1,0
2,52,0,0.750808027,0,0
3,156,0,0.390406278,0,1
2,73,0,0.902534366,0,0
1,32,1,0.398696823,0,1
4,171,1,0.567250872,1,1
0,81,0,0.609494972,0,0
3,187,0,0.749861506,0,0
1,147,0,1,0,0
0,78,0,0.906251326,0,0
2,75,1,0.40554763,0,0
2,83,0,0.522829096,0,0
4,79,0,0.420100455,0,0
0,42,1,0.440013043,0,0
2,174,0,0.581979852,0,0
0,127,0,0.961947389,0,0
4,80,0,0.650866618,1,0
4,63,0,0.67683072,0,0
2,76,1,0.745777086,0,0
1,62,1,0.512094663,0,0
3,81,1,0.685840912,0,1
2,173,1,0.749359656,0,0
3,112,0,1,0,0
0,131,0,0.884785448,0,0
3,171,0,1,1,0
0,138,0,0.705792282,1,0
2,93,0,0.80569076,0,0
4,158,0,0.75231136,0,0
0,190,0,0.342277214,0,0
0,123,0,0.207522636,0,0
1,174,1,0.475037771,0,0
1,20,0,0.948695122,0,0
2,68,1,0.620982377,0,0
2,67,1,0.855694584,0,0
2,30,1,0.96092884,0,0
4,156,1,0.443359102,0,0
0,80,0,0.995179931,1,0
2,140,0,0.467513519,0,0
3,107,0,0.65872496,0,1
1,120,1,0.484043827,0,0
0,118,0,0.74741048,0,0
0,41,0,0.667628734,1,0
0,123,0,0.859406522,0,0
2,90,0,0.899935705,1,0
1,191,0,1,1,0
1,49,1,0.850353379,0,0
1,79,1,0.862964974,0,0
1,74,1,0.610363002,0,0
4,146,0,0.664405793,0,0
0,58,1,0.762792736,0,0
1,188,0,0.451836369,0,0
1,156,0,0.924656048,1,0
0,148,1,0.673241162,0,0
1,150,1,0.73886511,0,0
3,158,1,0.396352426,0,1
2,151,0,0.627259283,0,0
2,180,0,0.872536116,0,0
3,180,0,0.783899534,0,0
2,64,1,0.865910639,0,0
0,167,0,0.632532086,0,0
2,184,0,0.725789981,0,0
1,103,0,0.679247614,0,0
0,168,0,0.83289957,0,0
4,77,0,0.752165969,0,0
2,70,1,0.62343083,0,0
2,90,0,0.187971829,0,0
1,163,1,0.734107843,1,1
1,183,0,0.364399115,0,0
2,197,1,0.83782524,0,0
3,94,0,0.866389626,1,1
0,195,1,0.243100906,0,0
3,48,0,0.759905365,0,1
1,61,0,0.754981424,0,0
0,117,0,0.775219858,0,0
1,139,0,0.453541107,0,0
0,93,0,0.795371707,1,0
3,169,1,0.44816914,0,0
2,127,0,0.838033354,0,0
1,103,0,0.78676931,0,0
2,143,0,0.634009246,0,0
2,21,0,0.784959227,0,0
0,155,0,0.510605951,0,0
1,133,0,0.588276968,0,0
0,60,0,0.932800385,0,0
1,147,0,0.924924183,0,0
3,108,0,0.480490911,0,0
2,158,1,0.576177887,0,0
1,43,0,0.588907924,0,0
1,173,0,0.712411966,0,0
3,54,1,0.673180499,0,1
1,152,1,0.958361251,0,0
0,162,0,1,1,0
2,125,0,1,0,0
2,33,0,1,0,0
2,184,0,0.384047649,0,0
0,37,1,0.66220723,0,0
1,123,1,0.561230466,0,0
0,193,0,0.520436661,0,0
1,87,0,0.981753495,0,0
0,76,0,0.78415164,0,0
3,59,1,0.382172025,0,1
2,192,1,1,0,0
2,163,0,0.33691717,0,0
3,131,1,0.629221799,0,1
0,81,1,0.71756309,0,0
0,42,0,0.473709453,1,0
2,102,0,0.810025928,0,0
1,123,0,0.576475198,0,0
4,70,0,0.86460132,0,1
2,20,1,0.779791297,0,0
3,96,0,0.199152298,0,0
0,192,0,0.389940998,1,1
1,23,0,0.869746668,0,0
2,74,0,0.780819903,0,0
2,108,0,0.494798389,0,0
4,157,0,0.566142874,0,0
3,126,0,0.682422977,0,0
1,49,1,0.294976101,0,1
1,161,0,1,0,0
1,177,0,0.503921238,0,0
2,24,0,0.706157839,1,0
0,34,0,1,0,0
1,164,0,0.663179654,1,0
1,67,0,0.764403897,0,0
1,116,0,0.508606734,0,0
2,44,0,0.590339435,0,0
0,38,0,0.514964117,1,0
2,78,1,0.955938294,0,0
1,186,0,0.566537653,0,0
0,146,0,0.55137361,1,0
0,24,1,0.527737993,0,1
0,187,1,0.776495375,0,0
1,119,0,0.81629661,0,0
1,153,0,0.300443023,0,0
1,38,0,0.713565441,1,0
3,87,0,0.760295531,0,0
1,43,1,0.981020341,0,0
4,109,0,0.45524716,0,0
1,166,0,0.475754836,0,0
4,78,1,0.828307036,0,1
2,80,0,0.687779705,0,0
4,51,1,0.975749111,0,1
0,125,0,0.920260132,0,0
3,64,0,0.755865031,0,0
3,182,0,0.68674258,0,0
1,149,0,0.668513934,0,0
1,64,0,0.694003134,0,0
3,180,1,0.712162432,0,1
0,42,0,0.98427447,0,0
2,125,0,0.292592731,0,0
3,183,0,0.616108879,0,0
4,88,1,0.740957969,0,1
2,156,0,0.579435536,0,0
2,140,1,0.642780868,0,0
1,124,0,0.611764502,0,0
0,107,1,0.960659876,0,0
2,68,0,0.615373998,0,0
2,45,0,0.555828307,0,0
3,46,0,0.856104108,0,0
0,188,0,0.593028352,0,0
1,102,0,0.666336284,1,0
1,153,1,0.478651721,0,0
1,126,0,0.618841909,0,0
1,106,1,0.693028025,0,0
0,85,0,0.447019163,0,0
5,80,0,0.679978582,1,0
0,86,0,0.802649989,0,0
0,85,0,0.301688839,0,0
1,62,1,0.569545121,0,1
1,172,1,1,0,0
0,126,0,0.659087668,0,0
1,81,0,0.927753625,0,0
1,32,0,0.694481409,0,0
2,102,1,0.634007019,0,0
1,43,0,0.886670995,0,0
3,137,0,0.939418496,0,1
0,116,0,0.521534142,1,0
1,96,0,0.480465623,0,0
0,114,0,0.426337498,0,0
1,185,0,0.52435429,0,0
1,27,0,0.927249663,0,0
6,77,0,0.706238546,0,0
2,177,0,0.936799336,0,0
0,38,1,0.493312257,0,0
3,49,0,0.49940547,0,0
1,74,1,0.621513849,0,0
1,193,0,0.75937246,0,0
1,185,0,0.672027097,0,0
0,36,1,0.839583452,0,0
1,117,1,0.782874342,0,0
1,145,0,0.797508219,0,0
1,56,0,0.836976605,0,0
1,74,0,0.919262634,0,0
2,135,1,0.207943845,0,0
2,153,0,0.697529449,0,0
3,88,0,0.868542219,0,0
3,61,0,1,0,0
2,84,1,0.679973701,0,0
3,99,1,0.260479121,0,1
2,113,0,0.985069471,0,0
1,29,0,0.456496513,0,0
0,187,0,0.792123938,0,0
2,199,0,0.807580513,0,0
2,43,0,0.725230819,0,0
0,40,0,0.273282742,0,0
2,199,0,0.62737076,0,0
1,122,1,0.386094437,0,1
2,98,0,0.790746575,1,0
3,152,0,0.52297395,0,0
2,183,0,0.275172533,0,0
1,134,0,0.842324192,0,0
0,41,0,0.446528115,0,0
2,155,0,0.726929021,0,0
3,71,0,0.55261458,0,0
2,148,0,0.873581174,0,0
1,103,0,0.865239654,0,0
3,47,1,0.747587928,0,1
1,50,1,0.678513098,0,0
2,72,1,0.611845706,0,0
1,171,1,0.459008644,0,0
3,64,0,0.582368536,0,0
2,154,0,0.795678074,0,0
4,149,0,1,0,0
2,82,1,0.81418462,0,0
3,102,0,0.843002165,1,1
2,60,0,0.678436774,0,0
1,108,0,0.805253446,0,0
4,42,0,0.270429506,0,1
2,197,0,0.555622456,0,0
2,93,0,0.840733639,0,0
1,180,1,0.844319851,0,1
3,62,0,0.59133034,0,0
3,74,0,0.438325889,0,0
2,70,0,0.685800723,0,0
1,117,1,0.613109627,0,0
3,184,0,0.888122935,0,0
1,82,1,0.840660993,0,0
1,86,0,1,0,0
1,192,1,0.922091185,1,1
0,90,1,0.64517916,0,0
0,126,1,0.769728738,0,0
2,196,0,1,0,0
2,148,0,0.619927939,0,0
2,183,0,0.734985592,1,0
1,188,0,0.699124191,0,0
1,113,1,0.703320675,0,0
3,197,0,0.525179551,0,0
0,115,1,0.961687404,0,0
2,196,1,0.516563532,0,0
1,66,1,1,0,0
1,146,1,1,1,0
2,29,0,0.750178923,0,0
3,63,0,0.701127762,0,1
1,63,0,0.544604638,0,0
4,128,0,0.714189698,0,0
2,23,0,0.916021008,0,0
1,83,0,0.563153589,0,0
4,167,0,0.993576387,0,0
1,73,0,0.905011552,0,0
2,134,1,0.678778681,0,0
1,188,0,0.85921968,0,0
0,49,1,0.517481409,0,0
1,90,0,0.679397013,0,0
1,188,0,1,0,0
1,113,0,0.938814614,0,0
2,155,1,0.799659549,0,0
1,104,0,0.713790475,0,0
1,128,1,0.685157035,0,0
3,90,1,0.694248721,0,1
0,179,0,0.545254355,0,0
2,59,0,0.830413743,0,0
1,174,0,0.908879953,0,0
0,186,0,0.649572766,0,0
1,142,0,0.79347995,0,0
1,52,0,0.554469974,0,0
1,85,0,0.686652286,0,0
2,124,1,0.530755781,1,1
0,98,0,0.65460753,0,0
0,32,1,0.723879915,0,0
1,115,1,0.820887463,0,0
2,48,0,0.577475261,0,0
0,87,0,0.79523329,0,0
1,157,1,0.508731929,0,1
1,119,0,0.763424808,0,0
0,95,0,1,0,0
3,147,1,0.625722408,0,1
2,174,0,0.433249849,0,0
1,118,1,0.879333225,0,1
1,123,0,0.757206392,0,0
1,89,0,0.791674839,0,0
4,64,0,0.954375241,0,0
3,197,1,0.557852971,0,0
3,195,0,0.563759407,0,0
2,190,0,0.80891509,0,0
4,33,0,0.907922532,1,1
0,116,1,0.747455002,1,0
0,191,0,0.685713667,0,0
0,175,0,0.764558591,0,0
1,185,0,0.846709565,0,0
0,94,1,0.410401229,0,0
3,52,1,0.501975331,0,1
1,169,1,0.682241893,0,0
2,160,0,0.838016878,0,0
3,112,0,1,0,0
4,153,0,0.677326242,0,0
0,125,0,0.749050017,0,0
0,62,0,0.566994397,0,0
0,47,0,0.83142627,0,0
1,77,1,0.480410779,0,0
2,34,0,0.697717769,0,0
0,171,1,0.509986881,0,0
1,126,1,0.277527719,0,0
3,133,1,1,0,1
2,109,0,0.860381601,0,0
2,45,0,0.86177013,0,0
1,129,0,0.881785011,1,0
0,114,1,0.98501295,1,1
1,148,0,0.732477696,0,0
1,101,0,0.873637306,0,0
1,65,0,0.59989763,0,0
5,20,0,0.665555836,0,0
2,70,0,0.392992211,0,0
1,183,0,0.740386235,0,0
2,88,0,0.594000922,0,0
4,88,1,0.673376824,0,1
0,147,1,0.865825352,0,0
1,85,1,0.760412653,1,0
1,118,0,0.906010876,0,0
0,49,0,0.581844344,1,0
0,155,0,0.776371992,0,0
2,21,0,0.572097837,0,0
0,119,1,0.664790876,1,1
4,122,1,0.63869853,0,1
4,44,1,0.497241804,0,1
2,166,0,0.617435101,0,0
4,90,0,0.815495177,0,0
0,123,0,0.51682083,0,0
0,33,0,0.567211582,0,0
2,151,1,0.948735852,0,0
3,193,0,0.983575376,0,0
0,52,0,0.866411679,0,0
2,56,0,1,0,0
1,126,0,0.972931018,0,0
1,49,0,0.682308167,0,0
2,174,0,1,0,0
1,139,0,1,0,0
0,32,0,0.68550927,0,0
0,101,1,0.75024551,0,0
3,57,0,0.56763257,0,0
0,199,0,0.680854332,0,0
2,92,0,0.389122234,0,0
1,106,0,0.582700978,0,0
1,114,0,0.858774807,0,0
0,85,0,0.495142734,0,0
1,187,0,0.63736059,0,0
0,185,0,0.811707822,0,0
1,60,0,0.642086374,0,0
1,152,0,0.930298935,0,0
3,75,0,0.939395058,0,0
0,68,1,0.576412085,0,0
2,115,0,0.612611567,0,0
0,186,0,0.708986637,0,0
0,74,0,0.566991069,0,0
2,22,0,1,0,0
2,155,1,0.617521314,0,0
2,92,1,0.882171715,0,0
0,35,0,0.40054642,0,0
1,45,0,0.545423106,0,0
4,179,1,0.482928386,0,1
1,101,0,0.451158262,0,0
2,27,0,0.596728453,0,0
1,122,0,0.773497179,0,0
2,136,0,1,1,0
4,79,0,0.659558501,0,0
2,31,0,0.71637394,0,0
1,181,1,0.767855156,0,0
2,140,0,0.554309351,0,0
2,177,1,0.695236416,0,0
0,63,0,1,0,0
2,185,1,0.777632005,1,0
1,172,0,1,0,0
1,171,0,0.704800037,1,0
1,116,0,0.57594595,0,0
2,156,0,0.908702125,0,0
2,103,1,0.952771072,0,0
2,67,0,0.600696437,1,0
2,71,1,0.772897605,0,0
1,55,1,0.687285223,0,1
2,124,0,0.423856143,0,0
2,167,0,0.435401684,0,0
